taskCreatedTime,taskAssignedTo,taskCompletedTime,taskStatus,flow,taskId,taskLocationDone.lon,taskLocationDone.lat,cod.amount,cod.received,UserVar.branch_dest,UserVar.taskStatusLabel,UserVar.receiver_city,UserVar.taskDetailStatusLabel,UserVar.taskDetailStatus,UserVar.weight,UserVar.branch_origin,UserVar.taskStatus,timeDiff,timeDiffMinutes,isCOD,branchPath
2022-11-01 13:17:26+00:00,pacifiedLion0,2022-11-01 13:46:30+00:00,done,Delivery,4fe3b237c832ca4841a2,109.7629103,-6.9266078,685000.0,True,SRG,Success,"BATANG ,KAB BATANG",YANG BERSANGKUTAN,D01,13.0,CGK,COLF01,0 days 00:29:04,29.066666666666666,1,CGK->SRG
2022-11-01 01:41:07+00:00,peacefulTacos6,2022-11-01 05:33:48+00:00,done,Delivery,08a4da25256affae8446,110.0339859,-7.8761542,53500.0,True,MGL,Success,"PURWODADI,PURWOREJO",YANG BERSANGKUTAN,D01,1.3,CGK,COLF01,0 days 03:52:41,232.68333333333334,1,CGK->MGL
2022-11-01 01:41:07+00:00,peacefulTacos6,2022-11-01 06:41:57+00:00,done,Delivery,2ff0dc469826158b7684,109.999733,-7.8497773,179500.0,True,MGL,Success,"PURWODADI,PURWOREJO",YANG BERSANGKUTAN,D01,3.0,CGK,COLF01,0 days 05:00:50,300.8333333333333,1,CGK->MGL
2022-11-01 01:41:07+00:00,peacefulTacos6,2022-11-01 11:18:19+00:00,done,Delivery,331c172c2b383f774328,110.0037077,-7.710998,31815.0,True,MGL,Success,"PURWODADI,PURWOREJO",YANG BERSANGKUTAN,D01,0.625,CGK,COLF01,0 days 09:37:12,577.2,1,CGK->MGL
2022-11-01 01:41:07+00:00,peacefulTacos6,2022-11-01 03:51:49+00:00,done,Delivery,a9d53fa96c80baee8b23,110.0138869,-7.8297416,144562.0,True,MGL,Success,"BAGELEN,PURWOREJO",YANG BERSANGKUTAN,D01,3.0,CGK,COLF01,0 days 02:10:42,130.70000000000002,1,CGK->MGL
2022-11-01 01:41:07+00:00,peacefulTacos6,2022-11-01 12:34:44+00:00,done,Delivery,67ec7d34b4f3adbf2895,110.0231309,-7.7066465,206610.0,True,MGL,Success,"PURWODADI,PURWOREJO",YANG BERSANGKUTAN,D01,2.5,CGK,COLF01,0 days 10:53:37,653.6166666666667,1,CGK->MGL
2022-11-01 05:00:28+00:00,pacifiedLion0,2022-11-01 13:46:03+00:00,done,Delivery,2079aa99bda230940785,109.7629103,-6.9266078,38200.0,True,SRG,Success,"KANDEMAN,BATANG",YANG BERSANGKUTAN,D01,0.7,CGK,COLF01,0 days 08:45:35,525.5833333333334,1,CGK->SRG
2022-11-01 07:23:20+00:00,pacifiedLion0,2022-11-01 08:45:13+00:00,done,Delivery,b3975d6adb8e802c749b,109.7291414,-6.9115881,33000.0,True,SRG,Success,"BATANG ,KAB BATANG",YANG BERSANGKUTAN,D01,0.04,CGK,COLF01,0 days 01:21:53,81.88333333333334,1,CGK->SRG
2022-11-01 02:13:16+00:00,giddyCockatoo1,2022-11-01 08:39:01+00:00,done,Delivery,ea26e88eaf27edd7885b,109.7803235,-7.6637309,65867.0,True,MGL,Success,"BUTUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.8,CGK,COLF01,0 days 06:25:45,385.75,1,CGK->MGL
2022-11-01 02:13:16+00:00,giddyCockatoo1,2022-11-01 08:36:44+00:00,done,Delivery,f53a4daf67534816dbd9,109.780821,-7.6632882,26800.0,True,MGL,Success,"BUTUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.1,CGK,COLF01,0 days 06:23:28,383.46666666666664,1,CGK->MGL
2022-11-01 02:13:16+00:00,giddyCockatoo1,2022-11-01 08:39:01+00:00,done,Delivery,01bbc8e389df89acc162,109.7803235,-7.6637309,67440.0,True,MGL,Success,"BUTUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.38,CGK,COLF01,0 days 06:25:45,385.75,1,CGK->MGL
2022-11-01 02:13:16+00:00,giddyCockatoo1,2022-11-01 08:36:44+00:00,done,Delivery,f611f992e8252d599447,109.780821,-7.6632882,54000.0,True,MGL,Success,"BUTUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.1,CGK,COLF01,0 days 06:23:28,383.46666666666664,1,CGK->MGL
2022-11-01 02:13:16+00:00,giddyCockatoo1,2022-11-01 08:36:44+00:00,done,Delivery,2d2c00389adba544e900,109.780821,-7.6632882,42400.0,True,MGL,Success,"BUTUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.2,CGK,COLF01,0 days 06:23:28,383.46666666666664,1,CGK->MGL
2022-11-01 02:13:16+00:00,giddyCockatoo1,2022-11-01 08:39:01+00:00,done,Delivery,0c5c5f1f397a06f7a0ac,109.7803235,-7.6637309,34500.0,True,MGL,Success,"BUTUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.5,CGK,COLF01,0 days 06:25:45,385.75,1,CGK->MGL
2022-11-01 02:13:16+00:00,giddyCockatoo1,2022-11-01 08:39:01+00:00,done,Delivery,57fb94b7a2f7b0cb5c99,109.7803235,-7.6637309,55052.0,True,MGL,Success,"BUTUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.155,CGK,COLF01,0 days 06:25:45,385.75,1,CGK->MGL
2022-11-01 02:13:16+00:00,giddyCockatoo1,2022-11-01 08:39:01+00:00,done,Delivery,e9433041d76a60104e21,109.7803235,-7.6637309,43900.0,True,MGL,Success,"BUTUH,PURWOREJO",YANG BERSANGKUTAN,D01,0.1,CGK,COLF01,0 days 06:25:45,385.75,1,CGK->MGL
2022-11-01 04:33:41+00:00,holisticClam5,2022-11-01 09:27:41+00:00,done,Delivery,2aaaee87b2634699ce26,107.7302248,-6.6233649,58446.0,True,PWT,Success,"SUBANG,KAB.SUBANG",YANG BERSANGKUTAN,D01,0.07,CGK,COLF01,0 days 04:54:00,294.0,1,CGK->PWT
2022-11-01 04:33:41+00:00,holisticClam5,2022-11-01 09:18:54+00:00,done,Delivery,b848f81b2d7f01eb34aa,107.733458,-6.6246259,265000.0,True,PWT,Success,"SUBANG,KAB.SUBANG",YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,0 days 04:45:13,285.21666666666664,1,CGK->PWT
2022-11-01 05:00:22+00:00,pacifiedLion0,2022-11-01 12:20:28+00:00,done,Delivery,43339b7d5478e55f4df3,109.728623,-6.925801,23900.0,True,SRG,Success,"BATANG ,KAB BATANG",YANG BERSANGKUTAN,D01,0.15,CGK,COLF01,0 days 07:20:06,440.1,1,CGK->SRG
2022-11-01 03:32:21+00:00,pacifiedLion0,2022-11-01 09:00:35+00:00,done,Delivery,fca6474de67a22064900,109.722736,-6.9066197,63921.0,True,SRG,Success,"BATANG ,KAB BATANG",YANG BERSANGKUTAN,D01,0.5,CGK,COLF01,0 days 05:28:14,328.23333333333335,1,CGK->SRG
2022-11-01 03:51:20+00:00,tautHeron6,2022-11-01 08:23:51+00:00,done,Delivery,1fc249c94ab8215ed2d3,106.403966,-6.3590878,135640.0,True,CLG,Success,"MAJA,RANGKASBITUNG",YANG BERSANGKUTAN,D01,1.77,CGK,COLF01,0 days 04:32:31,272.5166666666667,1,CGK->CLG
2022-11-01 03:32:20+00:00,pacifiedLion0,2022-11-01 10:40:21+00:00,done,Delivery,eed8b110fc757380f271,109.7359203,-6.909099,25410.0,True,SRG,Success,"BATANG ,KAB BATANG",YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,0 days 07:08:01,428.01666666666665,1,CGK->SRG
2022-11-01 03:32:20+00:00,pacifiedLion0,2022-11-01 05:57:40+00:00,done,Delivery,ef46d77de6e18062a7ee,109.7430474,-6.918373,52605.0,True,SRG,Success,"BATANG ,KAB BATANG",YANG BERSANGKUTAN,D01,0.2,CGK,COLF01,0 days 02:25:20,145.33333333333334,1,CGK->SRG
2022-11-01 03:32:21+00:00,pacifiedLion0,2022-11-01 06:08:58+00:00,done,Delivery,f0a8186d51d00739a843,109.7447638,-6.9127064,43615.0,True,SRG,Success,"BATANG ,KAB BATANG",YANG BERSANGKUTAN,D01,0.1,CGK,COLF01,0 days 02:36:37,156.61666666666667,1,CGK->SRG
2022-11-01 03:32:21+00:00,pacifiedLion0,2022-11-01 12:55:23+00:00,done,Delivery,69751be0b08bee21689f,109.7274887,-6.9300818,27500.0,True,SRG,Success,"BATANG ,KAB BATANG",YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,0 days 09:23:02,563.0333333333333,1,CGK->SRG
2022-11-01 03:32:21+00:00,pacifiedLion0,2022-11-01 06:08:58+00:00,done,Delivery,0314b783f37535e75297,109.7447638,-6.9127064,35568.0,True,SRG,Success,"BATANG ,KAB BATANG",YANG BERSANGKUTAN,D01,0.042,CGK,COLF01,0 days 02:36:37,156.61666666666667,1,CGK->SRG
2022-11-01 03:56:07+00:00,cautiousCoconut1,2022-11-01 04:31:02+00:00,done,Delivery,8670734058b22f372ac4,100.6173417,-0.20245,243080.0,True,PDG,Success,"GUGUK,SARILAMAK",YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,0 days 00:34:55,34.916666666666664,1,CGK->PDG
2022-11-01 03:56:07+00:00,cautiousCoconut1,2022-11-01 08:44:24+00:00,done,Delivery,baf065352dcfe71f5c08,100.5217322,-0.1347667,254000.0,True,PDG,Success,"GUGUK,SARILAMAK",YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,0 days 04:48:17,288.28333333333336,1,CGK->PDG
2022-11-01 03:56:05+00:00,cautiousCoconut1,2022-11-01 07:13:11+00:00,done,Delivery,917e65ca46bda71c99a0,100.5436705,-0.107262,164500.0,True,PDG,Success,"GUGUK,SARILAMAK",YANG BERSANGKUTAN,D01,1.0,JOG,COLF01,0 days 03:17:06,197.1,1,JOG->PDG
2022-11-01 03:56:07+00:00,cautiousCoconut1,2022-11-01 09:28:27+00:00,done,Delivery,98d573d6d783ecba1eb0,100.5465114,-0.1354534,204970.0,True,PDG,Success,"GUGUK,SARILAMAK",YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,0 days 05:32:20,332.3333333333333,1,CGK->PDG
2022-11-01 03:56:06+00:00,cautiousCoconut1,2022-11-01 07:54:32+00:00,done,Delivery,f79b959bc0150511ca27,100.5244858,-0.120356,210000.0,True,PDG,Success,"GUGUK,SARILAMAK",YANG BERSANGKUTAN,D01,0.25,CGK,COLF01,0 days 03:58:26,238.43333333333334,1,CGK->PDG
2022-11-01 03:56:06+00:00,cautiousCoconut1,2022-11-01 07:21:57+00:00,done,Delivery,db9195f47e1414422b0e,100.5372374,-0.0944749,120000.0,True,PDG,Success,"GUGUK,SARILAMAK",YANG BERSANGKUTAN,D01,1.0,PDG,COLF01,0 days 03:25:51,205.85,1,PDG->PDG
2022-11-01 03:56:04+00:00,cautiousCoconut1,2022-11-01 06:17:57+00:00,done,Delivery,afa69d9a3bd8dd99e2d4,100.579277,-0.1669174,482000.0,True,PDG,Success,"MUNGKA,SARILAMAK",YANG BERSANGKUTAN,D01,2.0,CGK,COLF01,0 days 02:21:53,141.88333333333333,1,CGK->PDG
2022-11-01 03:56:04+00:00,cautiousCoconut1,2022-11-01 05:19:23+00:00,done,Delivery,e1b8a18fc9edd4817e3d,100.562095,-0.1489404,169050.0,True,PDG,Success,PAYAKUMBUH,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,0 days 01:23:19,83.31666666666666,1,CGK->PDG
2022-11-01 03:56:04+00:00,cautiousCoconut1,2022-11-01 05:44:26+00:00,done,Delivery,a1c0763af2ad277abb71,100.5756253,-0.1530287,113000.0,True,PDG,Success,"GUGUK,SARILAMAK",YANG BERSANGKUTAN,D01,1.0,JOG,COLF01,0 days 01:48:22,108.36666666666666,1,JOG->PDG
2022-11-01 03:56:07+00:00,cautiousCoconut1,2022-11-01 08:56:59+00:00,done,Delivery,c24973ee4717340f2954,100.5444494,-0.1338771,208000.0,True,PDG,Success,"GUGUK,SARILAMAK",YANG BERSANGKUTAN,D01,1.0,BDO,COLF01,0 days 05:00:52,300.8666666666667,1,BDO->PDG
2022-11-01 08:14:43+00:00,tautHeron6,2022-11-01 08:23:12+00:00,done,Delivery,d12dbc13a8df39321a38,106.403966,-6.3590878,150000.0,True,CLG,Success,"CURUGBITUNG ,RANGKAS",YANG BERSANGKUTAN,D01,1.0,JOG,COLF01,0 days 00:08:29,8.483333333333334,1,JOG->CLG
2022-11-01 08:14:43+00:00,tautHeron6,2022-11-01 08:23:33+00:00,done,Delivery,f69df54589eaa9bb0fc9,106.403966,-6.3590878,111000.0,True,CLG,Success,"CURUGBITUNG ,RANGKAS",YANG BERSANGKUTAN,D01,0.8,CGK,COLF01,0 days 00:08:50,8.833333333333334,1,CGK->CLG
2022-11-01 03:56:04+00:00,cautiousCoconut1,2022-11-01 06:15:43+00:00,done,Delivery,e02e059d141aaec69bc1,100.5668303,-0.1195932,35000.0,True,PDG,Success,"MUNGKA,SARILAMAK",YANG BERSANGKUTAN,D01,1.0,MES,COLF01,0 days 02:19:39,139.65,1,MES->PDG
2022-11-01 03:56:04+00:00,cautiousCoconut1,2022-11-01 05:04:34+00:00,done,Delivery,7cd56e57a532bf883965,100.537481,-0.1650771,235000.0,True,PDG,Success,"GUGUK,SARILAMAK",YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,0 days 01:08:30,68.5,1,CGK->PDG
2022-11-01 03:56:04+00:00,cautiousCoconut1,2022-11-01 05:21:23+00:00,done,Delivery,de811b2f2494378dbbf0,100.562095,-0.1489404,192000.0,True,PDG,Success,"GUGUK,SARILAMAK",YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,0 days 01:25:19,85.31666666666666,1,CGK->PDG
2022-11-01 03:56:07+00:00,cautiousCoconut1,2022-11-01 08:12:47+00:00,done,Delivery,c3e8fd79f6dfaad8b248,100.5264265,-0.136384,223000.0,True,PDG,Success,"GUGUK,SARILAMAK",YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,0 days 04:16:40,256.6666666666667,1,CGK->PDG
2022-11-01 03:56:05+00:00,cautiousCoconut1,2022-11-01 07:07:52+00:00,done,Delivery,0a928b58af04adc831e2,100.5436705,-0.107262,164000.0,True,PDG,Success,"GUGUK,SARILAMAK",YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,0 days 03:11:47,191.78333333333333,1,CGK->PDG
2022-11-01 03:56:04+00:00,cautiousCoconut1,2022-11-01 06:11:16+00:00,done,Delivery,82f3e3482faf57d8fd00,100.5723361,-0.1258288,279000.0,True,PDG,Success,"MUNGKA,SARILAMAK",YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,0 days 02:15:12,135.20000000000002,1,CGK->PDG
2022-11-01 03:56:05+00:00,cautiousCoconut1,2022-11-01 06:52:20+00:00,done,Delivery,7b25c424056c513a304c,100.5559926,-0.1136192,135000.0,True,PDG,Success,"MUNGKA,SARILAMAK",YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,0 days 02:56:15,176.25,1,CGK->PDG
2022-11-01 03:56:07+00:00,cautiousCoconut1,2022-11-01 08:27:55+00:00,done,Delivery,edaaa092bb5d7f69a527,100.4965517,-0.143195,414000.0,True,PDG,Success,"LUHAK,KAB. LIMA PULU",YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,0 days 04:31:48,271.8,1,CGK->PDG
2022-11-01 03:56:06+00:00,cautiousCoconut1,2022-11-01 07:52:42+00:00,done,Delivery,f7b80250cc82799b104d,100.5209986,-0.1186635,215000.0,True,PDG,Success,"GUGUK,SARILAMAK",YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,0 days 03:56:36,236.6,1,CGK->PDG
2022-11-01 04:56:24+00:00,humorousSausage2,2022-11-01 07:46:15+00:00,done,Delivery,b90e645d51f5bf4067d4,96.1386157,4.1736393,168000.0,True,BTJ,Success,"JOHAN PAHLAWAN,MEULA",YANG BERSANGKUTAN,D01,0.5,CGK,COLF01,0 days 02:49:51,169.85,1,CGK->BTJ
2022-11-01 04:56:23+00:00,humorousSausage2,2022-11-01 13:33:24+00:00,done,Delivery,4bf9959cac2799aab65a,96.1323254,4.1418636,303680.0,True,BTJ,Success,"JOHAN PAHLAWAN,MEULA",YANG BERSANGKUTAN,D01,1.0,BDO,COLF01,0 days 08:37:01,517.0166666666668,1,BDO->BTJ
2022-11-01 01:41:07+00:00,peacefulTacos6,2022-11-01 07:39:27+00:00,done,Delivery,859cb872f0d41a8f1480,109.996768,-7.8071323,141500.0,True,MGL,Success,"BAGELEN,PURWOREJO",YANG BERSANGKUTAN,D01,0.9,CGK,COLF01,0 days 05:58:20,358.3333333333333,1,CGK->MGL
2022-11-01 01:41:07+00:00,peacefulTacos6,2022-11-01 05:41:25+00:00,done,Delivery,4ca8c0cd89cbd0b14037,110.0382645,-7.8744655,87846.0,True,MGL,Success,"PURWODADI,PURWOREJO",YANG BERSANGKUTAN,D01,2.4,CGK,COLF01,0 days 04:00:18,240.3,1,CGK->MGL
2022-11-01 05:00:24+00:00,pacifiedLion0,2022-11-01 08:57:53+00:00,done,Delivery,7cff0ce41a1a88be3242,109.722736,-6.9066197,201000.0,True,SRG,Success,"BATANG ,KAB BATANG",YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,0 days 03:57:29,237.48333333333332,1,CGK->SRG
2022-11-01 05:00:23+00:00,pacifiedLion0,2022-11-01 12:08:42+00:00,done,Delivery,754b54fbfc05265af00e,109.7286646,-6.9218415,156000.0,True,SRG,Success,"BATANG ,KAB BATANG",YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,0 days 07:08:19,428.31666666666666,1,CGK->SRG
2022-11-01 05:00:24+00:00,pacifiedLion0,2022-11-01 12:04:19+00:00,done,Delivery,35f1e1c2a2c6acc743e3,109.7277302,-6.9205053,29632.0,True,SRG,Success,"BATANG ,KAB BATANG",YANG BERSANGKUTAN,D01,0.1,CGK,COLF01,0 days 07:03:55,423.9166666666667,1,CGK->SRG
2022-11-01 03:23:10+00:00,crummyCrane8,2022-11-01 13:31:13+00:00,done,Delivery,63d43a1636c41db96936,106.2330333,-6.392165,47398.0,True,CLG,Success,"CIMARGA,RANGKASBITUN",KELUARGA/SAUDARA,D09,2.0,CGK,COLF01,0 days 10:08:03,608.05,1,CGK->CLG
2022-11-01 03:23:10+00:00,crummyCrane8,2022-11-01 13:31:13+00:00,done,Delivery,448d0dfb44137a1d03fc,106.2330333,-6.392165,138582.0,True,CLG,Success,"CIMARGA,RANGKASBITUN",KELUARGA/SAUDARA,D09,3.0,CGK,COLF01,0 days 10:08:03,608.05,1,CGK->CLG
2022-11-01 03:23:10+00:00,crummyCrane8,2022-11-01 13:35:43+00:00,done,Delivery,be89224d5378934e4a4d,106.2330883,-6.3922967,241413.0,True,CLG,Success,"CIMARGA,RANGKASBITUN",YANG BERSANGKUTAN,D01,7.22,CGK,COLF01,0 days 10:12:33,612.55,1,CGK->CLG
2022-11-01 03:23:11+00:00,crummyCrane8,2022-11-01 13:31:13+00:00,done,Delivery,a931916b659bfdbf6fc1,106.2330333,-6.392165,83824.0,True,CLG,Success,"CIMARGA,RANGKASBITUN",KELUARGA/SAUDARA,D09,2.0,CGK,COLF01,0 days 10:08:02,608.0333333333333,1,CGK->CLG
2022-11-01 03:23:11+00:00,crummyCrane8,2022-11-01 13:31:13+00:00,done,Delivery,73c0103d8a8abb93acf7,106.2330333,-6.392165,98092.0,True,CLG,Success,"CIMARGA,RANGKASBITUN",KELUARGA/SAUDARA,D09,2.0,CGK,COLF01,0 days 10:08:02,608.0333333333333,1,CGK->CLG
2022-11-01 03:23:10+00:00,crummyCrane8,2022-11-01 13:31:13+00:00,done,Delivery,e189b4637e779903ef4c,106.2330333,-6.392165,97594.0,True,CLG,Success,"CIMARGA,RANGKASBITUN",KELUARGA/SAUDARA,D09,2.0,CGK,COLF01,0 days 10:08:03,608.05,1,CGK->CLG
2022-11-01 03:23:10+00:00,crummyCrane8,2022-11-01 13:31:13+00:00,done,Delivery,8ecd6798233b5642c3f2,106.2330333,-6.392165,102285.0,True,CLG,Success,"CIMARGA,RANGKASBITUN",KELUARGA/SAUDARA,D09,3.75,CGK,COLF01,0 days 10:08:03,608.05,1,CGK->CLG
2022-11-01 04:03:47+00:00,peacefulVenison0,2022-11-01 12:34:19+00:00,done,Delivery,ded76448e8b6357f8ea2,106.3417801,-6.6620723,38500.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,0.4,CGK,COLF01,0 days 08:30:32,510.5333333333334,1,CGK->CLG
2022-11-01 04:03:46+00:00,peacefulVenison0,2022-11-01 10:45:55+00:00,done,Delivery,80d9117ff41aed8b6739,106.3414122,-6.662407,62000.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,0.35,CGK,COLF01,0 days 06:42:09,402.15,1,CGK->CLG
2022-11-01 04:03:45+00:00,peacefulVenison0,2022-11-01 12:05:01+00:00,done,Delivery,4632ac50d023e7b84d81,106.3453622,-6.6618762,28750.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,0.15,CGK,COLF01,0 days 08:01:16,481.26666666666665,1,CGK->CLG
2022-11-01 04:03:45+00:00,peacefulVenison0,2022-11-01 08:02:58+00:00,done,Delivery,71b33e0fad089aa7d2e4,106.3394464,-6.662148,54317.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,0.03,CGK,COLF01,0 days 03:59:13,239.21666666666667,1,CGK->CLG
2022-11-01 04:03:46+00:00,peacefulVenison0,2022-11-01 12:38:45+00:00,done,Delivery,fa6c1b167c6d6a992b15,106.3417801,-6.6620723,27815.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,0.02,CGK,COLF01,0 days 08:34:59,514.9833333333333,1,CGK->CLG
2022-11-01 04:03:46+00:00,peacefulVenison0,2022-11-01 10:59:43+00:00,done,Delivery,c156d56f5900d5053965,106.3414122,-6.662407,111000.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,1.5,CGK,COLF01,0 days 06:55:57,415.95,1,CGK->CLG
2022-11-01 04:03:46+00:00,peacefulVenison0,2022-11-01 10:03:23+00:00,done,Delivery,06d4a7b70ed4ce5a99da,106.3414122,-6.662407,47490.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,0 days 05:59:37,359.6166666666667,1,CGK->CLG
2022-11-01 04:03:48+00:00,peacefulVenison0,2022-11-01 07:30:49+00:00,done,Delivery,be2d54b86b22c8657370,106.3394394,-6.6621694,26500.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,0 days 03:27:01,207.01666666666668,1,CGK->CLG
2022-11-01 04:03:45+00:00,peacefulVenison0,2022-11-01 10:45:55+00:00,done,Delivery,58937cf4397aca5e0020,106.3414122,-6.662407,29842.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,0.0,CGK,COLF01,0 days 06:42:10,402.1666666666667,1,CGK->CLG
2022-11-01 04:03:48+00:00,peacefulVenison0,2022-11-01 08:39:00+00:00,done,Delivery,6ecb4bb8b57759dc784b,106.3406764,-6.6617872,17900.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,0.05,CGK,COLF01,0 days 04:35:12,275.2,1,CGK->CLG
2022-11-01 04:03:46+00:00,peacefulVenison0,2022-11-01 10:45:55+00:00,done,Delivery,d9ce0def1dabfd21aa9d,106.3414122,-6.662407,48258.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,1.51,CGK,COLF01,0 days 06:42:09,402.15,1,CGK->CLG
2022-11-01 02:31:32+00:00,enragedLlama3,2022-11-01 06:14:31+00:00,done,Delivery,b7f9f3f96def6b866166,98.8149147,1.7139167,0.0,NO COD,DTB,Success,"SARUDIK,TAPANULI TEN",YANG BERSANGKUTAN,D01,1.0,MES,COLF01,0 days 03:42:59,222.98333333333332,0,MES->DTB
2022-11-01 04:03:47+00:00,peacefulVenison0,2022-11-01 10:45:55+00:00,done,Delivery,77348eccb32ea1088d42,106.3414122,-6.662407,21822.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,2.0,CGK,COLF01,0 days 06:42:08,402.1333333333333,1,CGK->CLG
2022-11-01 04:03:46+00:00,peacefulVenison0,2022-11-01 12:41:17+00:00,done,Delivery,5bde5722c7e345fe07a5,106.3417801,-6.6620723,70000.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,0 days 08:37:31,517.5166666666668,1,CGK->CLG
2022-11-01 04:03:46+00:00,peacefulVenison0,2022-11-01 08:39:00+00:00,done,Delivery,95eaa5ab2d7614f7695e,106.3406764,-6.6617872,32500.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,0.1,CGK,COLF01,0 days 04:35:14,275.23333333333335,1,CGK->CLG
2022-11-01 04:03:45+00:00,peacefulVenison0,2022-11-01 12:36:52+00:00,done,Delivery,2df83f4aad25f402eba8,106.3417801,-6.6620723,38400.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,0.85,CGK,COLF01,0 days 08:33:07,513.1166666666667,1,CGK->CLG
2022-11-01 04:03:45+00:00,peacefulVenison0,2022-11-01 10:45:55+00:00,done,Delivery,8bf62108a1ca85257913,106.3414122,-6.662407,23000.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,0.7,CGK,COLF01,0 days 06:42:10,402.1666666666667,1,CGK->CLG
2022-11-01 04:03:47+00:00,peacefulVenison0,2022-11-01 10:03:23+00:00,done,Delivery,b27301323c272a32d1a0,106.3414122,-6.662407,57750.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,0 days 05:59:36,359.6,1,CGK->CLG
2022-11-01 04:03:46+00:00,peacefulVenison0,2022-11-01 10:03:23+00:00,done,Delivery,8b7912576b8c4c1ddcf8,106.3414122,-6.662407,113000.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,0.9,CGK,COLF01,0 days 05:59:37,359.6166666666667,1,CGK->CLG
2022-11-01 04:03:48+00:00,peacefulVenison0,2022-11-01 10:45:55+00:00,done,Delivery,01b009b38a30e0f61b82,106.3414122,-6.662407,19500.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,0 days 06:42:07,402.1166666666667,1,CGK->CLG
2022-11-01 04:03:45+00:00,peacefulVenison0,2022-11-01 12:36:52+00:00,done,Delivery,e971778f9655b10a25a4,106.3417801,-6.6620723,39400.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,0.1,CGK,COLF01,0 days 08:33:07,513.1166666666667,1,CGK->CLG
2022-11-01 04:03:48+00:00,peacefulVenison0,2022-11-01 12:33:26+00:00,done,Delivery,20aaa59802759277e600,106.3458271,-6.6616132,26004.0,True,CLG,Success,"SOBANG ,RANGKASBITUN",YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,0 days 08:29:38,509.6333333333334,1,CGK->CLG
2022-11-01 10:31:21+00:00,boastfulSalt7,2022-11-01 11:14:57+00:00,done,Delivery,6ee3943cfaa6fbd32964,95.319391,5.5640306,250000.0,True,BTJ,Success,"KUTA ALAM,BANDAACEH",YANG BERSANGKUTAN,D01,0.5,CGK,COLF01,0 days 00:43:36,43.6,1,CGK->BTJ
